# Linear-scale discrete degree distribution
# Node type: a, n=15412
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.446904
k,empirical_pmf,Diamond_pmf,Sterling_pmf
380,,2.6984475213241266e-07,2.718443784017382e-07
381,,2.6779084654084233e-07,2.6977006238015064e-07
382,,2.6575785663577025e-07,2.677169227198143e-07
383,,2.637455159090446e-07,2.656846889184475e-07
384,,2.617535619269519e-07,2.636730946193419e-07
385,,2.597817362575107e-07,2.616818775373056e-07
386,,2.578297843992196e-07,2.5971077938611696e-07
387,,2.5589745571099436e-07,2.5775954580745347e-07
388,,2.539845033446028e-07,2.558279263012622e-07
389,,2.5209068417767567e-07,2.5391567415753957e-07
390,,2.5021575874741784e-07,2.520225463894871e-07
391,,2.483594911874503e-07,2.5014830366801374e-07
392,,2.4652164916413107e-07,2.482927102575527e-07
393,,2.4470200381469813e-07,2.464555339531639e-07
394,,2.4290032968784175e-07,2.446365460188934e-07
395,,2.4111640468316363e-07,2.428355211273608e-07
396,,2.393500099943486e-07,2.410522373005475e-07
397,,2.3760093005076234e-07,2.392864758517595e-07
398,,2.3586895246316462e-07,2.3753802132873774e-07
399,,2.3415386796835915e-07,2.3580666145789098e-07
400,,2.3245547037502988e-07,2.3409218708962624e-07
401,,2.3077355651157646e-07,2.3239439214475243e-07
402,,2.2910792617546035e-07,2.3071307356193374e-07
403,,2.2745838208091235e-07,2.2904803124616962e-07
404,,2.2582472981070883e-07,2.273990680182783e-07
405,,2.2420677776715128e-07,2.2576598956536304e-07
406,,2.2260433712403715e-07,2.2414860439223824e-07
407,,2.2101722178035299e-07,2.2254672377379571e-07
408,,2.19445248314333e-07,2.2096016170828997e-07
409,,2.1788823593888152e-07,2.1938873487152278e-07
410,,2.1634600645639725e-07,2.1783226257190768e-07
411,,2.14818384216571e-07,2.162905667063953e-07
412,,2.133051960733472e-07,2.1476347171724105e-07
413,,2.1180627134347386e-07,2.1325080454959694e-07
414,,2.1032144176610703e-07,2.117523946099104e-07
415,,2.0885054146135068e-07,2.1026807372511175e-07
416,,2.0739340689299285e-07,2.0879767610257514e-07
417,,2.059498768283243e-07,2.073410382908346e-07
418,,2.0451979230078168e-07,2.0589799914104113e-07
419,,2.0310299657289756e-07,2.0446839976914342e-07
420,,2.016993350999286e-07,2.0305208351877813e-07
421,,2.00308655493784e-07,2.0164889592485412e-07
422,,1.9893080748807247e-07,2.0025868467781648e-07
423,,1.9756564290432243e-07,1.9888129958857568e-07
424,,1.9621301561665964e-07,1.9751659255408825e-07
425,,1.948727815198189e-07,1.9616441752357532e-07
426,,1.9354479849726804e-07,1.9482463046536552e-07
427,,1.9222892638639498e-07,1.9349708933434985e-07
428,,1.9092502695063753e-07,1.9218165404003492e-07
429,,1.8963296384617147e-07,1.9087818641518316e-07
430,,1.883526025926782e-07,1.8958655018502722e-07
431,,1.8708381054367724e-07,1.8830661093704704e-07
432,,1.8582645685721854e-07,1.8703823609129792e-07
433,,1.845804124668489e-07,1.8578129487127841e-07
434,,1.833455500542703e-07,1.8453565827532698e-07
435,,1.8212174402130697e-07,1.8330119904853649e-07
436,,1.8090887046270723e-07,1.8207779165517597e-07
437,,1.7970680713983574e-07,1.808653122516101e-07
438,,1.7851543345433565e-07,1.7966363865970488e-07
439,,1.7733463042249993e-07,1.7847265034071126e-07
440,,1.7616428065009098e-07,1.772922283696158e-07
441,,1.750042683079983e-07,1.7612225540994978e-07
442,,1.7385447910657213e-07,1.7496261568904734e-07
443,,1.727148002734972e-07,1.7381319497374337e-07
444,,1.7158512052912504e-07,1.7267388054650284e-07
445,,1.7046533006381074e-07,1.7154456118197242e-07
446,,1.693553205154023e-07,1.704251271239467e-07
447,,1.6825498494665648e-07,1.6931547006274012e-07
448,,1.6716421782373503e-07,1.6821548311295675e-07
449,,1.6608291499460996e-07,1.6712506079165035e-07
450,,1.6501097366761615e-07,1.6604409899686676e-07
451,,1.6394829239164634e-07,1.6497249498656113e-07
452,,1.628947710342195e-07,1.6391014735788253e-07
453,,1.6185031076348908e-07,1.6285695602681898e-07
454,,1.608148140270041e-07,1.6181282220819579e-07
455,,1.5978818453246167e-07,1.6077764839602015e-07
456,,1.587703272297949e-07,1.5975133834416536e-07
457,,1.5776114829174654e-07,1.5873379704738824e-07
458,,1.5676055509521371e-07,1.577249307226729e-07
459,,1.5576845620404614e-07,1.5672464679089487e-07
460,,1.5478476135091873e-07,1.5573285385879948e-07
461,,1.538093814193764e-07,1.5474946170128813e-07
462,,1.5284222842757963e-07,1.5377438124400654e-07
463,,1.518832155112673e-07,1.5280752454622973e-07
464,,1.509322569067322e-07,1.5184880478403728e-07
465,,1.499892679349071e-07,1.5089813623377394e-07
466,,1.4905416498564014e-07,1.4995543425578988e-07
467,,1.481268655012131e-07,1.4902061527845539e-07
468,,1.4720728796141957e-07,1.4809359678244448e-07
469,,1.4629535186861117e-07,1.47174297285283e-07
470,,1.4539097773232328e-07,1.462626363261555e-07
471,,1.4449408705396412e-07,1.4535853445096633e-07
472,,1.4360460231398697e-07,1.4446191319765044e-07
473,,1.4272244695612365e-07,1.435726950817287e-07
474,,1.4184754537455056e-07,1.426908035821034e-07
475,,1.4097982289899648e-07,1.4181616312708952e-07
476,,1.401192057822814e-07,1.4094869908067731e-07
477,,1.3926562118651575e-07,1.4008833772902176e-07
478,,1.384189971701621e-07,1.3923500626715478e-07
479,,1.3757926267473953e-07,1.383886327859163e-07
480,,1.3674634751293188e-07,1.3754914625909966e-07
481,,1.3592018235557402e-07,1.3671647653080786e-07
482,,1.351006987195946e-07,1.358905543030165e-07
483,,1.3428782895596512e-07,1.3507131112333943e-07
484,,1.3348150623796256e-07,1.3425867937299433e-07
485,,1.3268166454931497e-07,1.3345259225496293e-07
486,,1.3188823867265937e-07,1.3265298378234412e-07
487,,1.3110116417878022e-07,1.3185978876689502e-07
488,,1.3032037741488207e-07,1.3107294280775735e-07
489,,1.2954581549411985e-07,1.3029238228036562e-07
490,,1.2877741628452436e-07,1.295180443255335e-07
491,,1.2801511839863184e-07,1.2874986683871564e-07
492,,1.2725886118298346e-07,1.2798778845944152e-07
493,,1.2650858470813597e-07,1.2723174856091797e-07
494,,1.257642297583662e-07,1.2648168723979808e-07
