# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# Generated: 2026-04-09T15:34:28.318197
source,target,source_type,target_type
378,196,Type b,Type a
378,82,Type b,Type b
378,2,Type b,Type a
379,347,Type b,Type b
379,0,Type b,Type a
379,88,Type b,Type b
380,10,Type a,Type b
380,3,Type a,Type b
380,0,Type a,Type a
381,24,Type b,Type b
381,189,Type b,Type a
381,7,Type b,Type b
382,317,Type a,Type a
382,58,Type a,Type b
382,88,Type a,Type b
383,60,Type b,Type a
383,237,Type b,Type b
383,165,Type b,Type a
384,88,Type b,Type b
384,44,Type b,Type b
384,13,Type b,Type b
385,309,Type b,Type a
385,63,Type b,Type b
385,103,Type b,Type a
386,111,Type a,Type b
386,132,Type a,Type a
386,1,Type a,Type b
387,1,Type b,Type b
387,364,Type b,Type b
387,289,Type b,Type b
388,168,Type b,Type a
388,3,Type b,Type b
388,144,Type b,Type b
389,0,Type a,Type a
389,258,Type a,Type a
389,15,Type a,Type a
390,129,Type b,Type a
390,65,Type b,Type b
390,207,Type b,Type b
391,235,Type b,Type a
391,271,Type b,Type b
391,214,Type b,Type a
392,1,Type b,Type b
392,30,Type b,Type b
392,48,Type b,Type a
393,4,Type b,Type b
393,254,Type b,Type b
393,109,Type b,Type a
394,128,Type b,Type b
394,189,Type b,Type a
394,323,Type b,Type b
395,259,Type a,Type a
395,122,Type a,Type b
395,115,Type a,Type a
396,198,Type a,Type a
396,2,Type a,Type a
396,65,Type a,Type b
397,16,Type b,Type a
397,1,Type b,Type b
397,34,Type b,Type a
398,20,Type a,Type b
398,230,Type a,Type b
398,7,Type a,Type b
399,305,Type b,Type a
399,7,Type b,Type b
399,320,Type b,Type a
400,2,Type b,Type a
400,295,Type b,Type a
400,20,Type b,Type b
401,57,Type b,Type b
401,55,Type b,Type a
401,2,Type b,Type a
402,93,Type b,Type a
402,0,Type b,Type a
402,228,Type b,Type b
403,304,Type b,Type a
403,40,Type b,Type a
403,1,Type b,Type b
404,218,Type a,Type a
404,1,Type a,Type b
404,403,Type a,Type b
405,8,Type a,Type a
405,3,Type a,Type b
405,63,Type a,Type b
406,100,Type b,Type b
406,74,Type b,Type a
406,56,Type b,Type a
407,4,Type b,Type b
407,193,Type b,Type a
407,34,Type b,Type a
408,279,Type b,Type a
408,30,Type b,Type b
408,58,Type b,Type b
409,371,Type a,Type a
409,32,Type a,Type b
409,3,Type a,Type b
410,17,Type b,Type a
410,3,Type b,Type b
410,189,Type b,Type a
411,262,Type b,Type a
411,372,Type b,Type b
411,1,Type b,Type b
412,0,Type b,Type a
412,76,Type b,Type b
412,47,Type b,Type a
413,46,Type b,Type a
413,157,Type b,Type a
413,2,Type b,Type a
414,39,Type b,Type b
414,64,Type b,Type b
414,76,Type b,Type b
415,3,Type a,Type b
415,31,Type a,Type a
415,182,Type a,Type a
416,265,Type b,Type a
416,193,Type b,Type a
416,271,Type b,Type b
417,100,Type b,Type b
417,207,Type b,Type b
417,107,Type b,Type a
418,133,Type a,Type b
418,156,Type a,Type a
418,2,Type a,Type a
419,23,Type b,Type a
419,329,Type b,Type b
419,294,Type b,Type a
420,82,Type a,Type b
420,146,Type a,Type b
420,133,Type a,Type b
421,12,Type b,Type b
421,29,Type b,Type a
421,51,Type b,Type a
422,16,Type b,Type a
422,6,Type b,Type a
422,292,Type b,Type a
423,277,Type b,Type b
423,16,Type b,Type a
423,3,Type b,Type b
424,116,Type a,Type b
424,262,Type a,Type a
424,73,Type a,Type b
425,100,Type b,Type b
425,10,Type b,Type b
425,73,Type b,Type b
426,8,Type a,Type a
426,223,Type a,Type b
426,64,Type a,Type b
427,310,Type a,Type a
427,64,Type a,Type b
427,101,Type a,Type a
428,91,Type a,Type b
428,261,Type a,Type a
428,356,Type a,Type b
429,2,Type a,Type a
429,37,Type a,Type a
429,20,Type a,Type b
430,34,Type a,Type a
430,385,Type a,Type b
430,293,Type a,Type a
431,331,Type a,Type a
431,171,Type a,Type b
431,0,Type a,Type a
432,24,Type b,Type b
432,235,Type b,Type a
432,130,Type b,Type a
433,312,Type b,Type b
433,403,Type b,Type b
433,3,Type b,Type b
434,31,Type a,Type a
434,6,Type a,Type a
434,0,Type a,Type a
435,313,Type a,Type b
435,23,Type a,Type a
435,111,Type a,Type b
436,130,Type a,Type a
436,278,Type a,Type b
436,19,Type a,Type a
437,33,Type a,Type b
437,1,Type a,Type b
437,76,Type a,Type b
438,373,Type a,Type b
438,13,Type a,Type b
438,9,Type a,Type b
439,211,Type b,Type b
439,14,Type b,Type a
439,231,Type b,Type a
440,39,Type a,Type b
440,199,Type a,Type b
440,16,Type a,Type a
441,163,Type b,Type a
441,88,Type b,Type b
441,125,Type b,Type a
442,72,Type a,Type a
442,0,Type a,Type a
442,13,Type a,Type b
443,91,Type b,Type b
443,2,Type b,Type a
443,239,Type b,Type b
444,125,Type b,Type a
444,340,Type b,Type b
444,47,Type b,Type a
445,23,Type b,Type a
445,29,Type b,Type a
445,68,Type b,Type a
446,230,Type b,Type b
446,18,Type b,Type b
446,418,Type b,Type a
447,39,Type a,Type b
447,10,Type a,Type b
447,304,Type a,Type a
448,23,Type b,Type a
448,140,Type b,Type b
448,131,Type b,Type b
449,13,Type b,Type b
449,329,Type b,Type b
449,183,Type b,Type b
450,101,Type b,Type a
450,55,Type b,Type a
450,234,Type b,Type a
451,415,Type b,Type a
451,329,Type b,Type b
451,47,Type b,Type a
452,30,Type b,Type b
452,247,Type b,Type b
452,41,Type b,Type b
453,0,Type a,Type a
453,68,Type a,Type a
453,110,Type a,Type a
454,2,Type b,Type a
454,310,Type b,Type a
454,416,Type b,Type b
455,45,Type a,Type a
455,0,Type a,Type a
455,16,Type a,Type a
456,10,Type a,Type b
456,0,Type a,Type a
456,74,Type a,Type a
457,8,Type a,Type a
457,7,Type a,Type b
457,4,Type a,Type b
458,23,Type b,Type a
458,109,Type b,Type a
458,58,Type b,Type b
459,443,Type a,Type b
459,16,Type a,Type a
459,132,Type a,Type a
460,76,Type a,Type b
460,3,Type a,Type b
460,10,Type a,Type b
461,82,Type b,Type b
461,36,Type b,Type a
461,146,Type b,Type b
462,14,Type b,Type a
462,109,Type b,Type a
462,330,Type b,Type b
463,2,Type a,Type a
463,66,Type a,Type b
463,393,Type a,Type b
464,260,Type b,Type a
464,80,Type b,Type b
464,403,Type b,Type b
465,2,Type b,Type a
465,38,Type b,Type b
465,20,Type b,Type b
466,10,Type b,Type b
466,32,Type b,Type b
466,279,Type b,Type a
467,458,Type b,Type b
467,186,Type b,Type a
467,176,Type b,Type b
468,119,Type b,Type a
468,1,Type b,Type b
468,177,Type b,Type a
469,184,Type a,Type a
469,68,Type a,Type a
469,47,Type a,Type a
470,0,Type b,Type a
470,174,Type b,Type b
470,3,Type b,Type b
471,3,Type a,Type b
471,83,Type a,Type b
471,379,Type a,Type b
472,254,Type a,Type b
472,44,Type a,Type b
472,443,Type a,Type b
473,465,Type a,Type b
473,399,Type a,Type b
473,270,Type a,Type a
474,2,Type a,Type a
474,3,Type a,Type b
474,13,Type a,Type b
475,103,Type a,Type a
475,208,Type a,Type b
475,82,Type a,Type b
476,160,Type a,Type a
476,262,Type a,Type a
476,361,Type a,Type a
477,21,Type b,Type a
477,276,Type b,Type b
477,412,Type b,Type b
478,21,Type a,Type a
478,4,Type a,Type b
478,477,Type a,Type b
479,1,Type a,Type b
479,329,Type a,Type b
479,456,Type a,Type a
480,399,Type b,Type b
480,192,Type b,Type a
480,146,Type b,Type b
481,58,Type b,Type b
481,9,Type b,Type b
481,13,Type b,Type b
482,17,Type b,Type a
482,262,Type b,Type a
482,1,Type b,Type b
483,18,Type b,Type b
483,227,Type b,Type a
483,57,Type b,Type b
484,218,Type a,Type a
484,8,Type a,Type a
484,103,Type a,Type a
485,310,Type b,Type a
485,17,Type b,Type a
485,164,Type b,Type b
486,1,Type a,Type b
486,50,Type a,Type b
486,3,Type a,Type b
487,188,Type a,Type b
487,110,Type a,Type a
487,23,Type a,Type a
488,56,Type a,Type a
488,63,Type a,Type b
488,2,Type a,Type a
489,94,Type a,Type b
489,5,Type a,Type b
489,418,Type a,Type a
490,2,Type a,Type a
490,177,Type a,Type a
490,463,Type a,Type a
491,101,Type b,Type a
491,207,Type b,Type b
491,1,Type b,Type b
492,65,Type a,Type b
492,36,Type a,Type a
492,82,Type a,Type b
493,173,Type a,Type b
493,14,Type a,Type a
493,249,Type a,Type a
494,120,Type b,Type a
494,91,Type b,Type b
494,58,Type b,Type b
495,3,Type a,Type b
495,292,Type a,Type a
495,13,Type a,Type b
496,1,Type b,Type b
496,472,Type b,Type a
496,5,Type b,Type b
497,261,Type b,Type a
497,271,Type b,Type b
497,58,Type b,Type b
498,211,Type b,Type b
498,250,Type b,Type a
498,1,Type b,Type b
499,18,Type a,Type b
499,441,Type a,Type b
499,5,Type a,Type b
500,2,Type b,Type a
500,292,Type b,Type a
500,268,Type b,Type a
501,72,Type a,Type a
501,2,Type a,Type a
501,403,Type a,Type b
502,105,Type a,Type a
502,36,Type a,Type a
502,289,Type a,Type b
503,262,Type a,Type a
503,183,Type a,Type b
503,8,Type a,Type a
504,10,Type a,Type b
504,97,Type a,Type b
504,5,Type a,Type b
505,248,Type b,Type b
505,116,Type b,Type b
505,184,Type b,Type a
506,48,Type a,Type a
506,453,Type a,Type a
506,14,Type a,Type a
507,23,Type b,Type a
507,463,Type b,Type a
507,251,Type b,Type a
508,495,Type b,Type a
508,3,Type b,Type b
508,150,Type b,Type a
509,137,Type b,Type a
509,265,Type b,Type a
509,23,Type b,Type a
510,121,Type b,Type a
510,2,Type b,Type a
510,193,Type b,Type a
511,47,Type b,Type a
511,17,Type b,Type a
511,249,Type b,Type a
512,51,Type b,Type a
512,141,Type b,Type a
512,151,Type b,Type b
513,0,Type a,Type a
513,39,Type a,Type b
513,130,Type a,Type a
514,425,Type b,Type b
514,175,Type b,Type a
514,156,Type b,Type a
515,482,Type a,Type b
515,39,Type a,Type b
515,29,Type a,Type a
516,366,Type a,Type b
516,167,Type a,Type b
516,124,Type a,Type b
517,14,Type b,Type a
517,158,Type b,Type a
517,416,Type b,Type b
518,212,Type a,Type a
518,437,Type a,Type a
518,266,Type a,Type a
519,12,Type a,Type b
519,2,Type a,Type a
519,515,Type a,Type a
520,64,Type a,Type b
520,153,Type a,Type b
520,18,Type a,Type b
521,2,Type b,Type a
521,69,Type b,Type a
521,255,Type b,Type b
522,2,Type b,Type a
522,259,Type b,Type a
522,91,Type b,Type b
523,89,Type b,Type b
523,211,Type b,Type b
523,359,Type b,Type a
524,17,Type b,Type a
524,20,Type b,Type b
524,0,Type b,Type a
525,16,Type b,Type a
525,58,Type b,Type b
525,403,Type b,Type b
526,382,Type a,Type a
526,2,Type a,Type a
526,66,Type a,Type b
527,202,Type a,Type b
527,252,Type a,Type a
527,248,Type a,Type b
528,81,Type a,Type a
528,3,Type a,Type b
528,121,Type a,Type a
529,76,Type a,Type b
529,177,Type a,Type a
529,0,Type a,Type a
530,30,Type a,Type b
530,18,Type a,Type b
530,16,Type a,Type a
531,175,Type a,Type a
531,23,Type a,Type a
531,3,Type a,Type b
532,151,Type b,Type b
532,189,Type b,Type a
532,85,Type b,Type a
533,47,Type a,Type a
533,290,Type a,Type a
533,394,Type a,Type b
534,428,Type a,Type a
534,217,Type a,Type a
534,359,Type a,Type a
535,358,Type b,Type b
535,234,Type b,Type a
535,479,Type b,Type a
536,29,Type a,Type a
536,8,Type a,Type a
536,234,Type a,Type a
537,364,Type b,Type b
537,441,Type b,Type b
537,186,Type b,Type a
538,2,Type b,Type a
538,10,Type b,Type b
538,19,Type b,Type a
539,259,Type b,Type a
539,191,Type b,Type a
539,90,Type b,Type a
540,253,Type a,Type b
540,307,Type a,Type b
540,189,Type a,Type a
541,511,Type a,Type b
541,207,Type a,Type b
541,263,Type a,Type a
542,68,Type a,Type a
542,164,Type a,Type b
542,2,Type a,Type a
543,2,Type b,Type a
543,105,Type b,Type a
543,516,Type b,Type a
544,51,Type b,Type a
544,293,Type b,Type a
544,116,Type b,Type b
545,32,Type b,Type b
545,92,Type b,Type b
545,91,Type b,Type b
546,466,Type b,Type b
546,358,Type b,Type b
546,1,Type b,Type b
547,168,Type a,Type a
547,435,Type a,Type a
547,230,Type a,Type b
548,194,Type b,Type b
548,32,Type b,Type b
548,307,Type b,Type b
549,136,Type a,Type b
549,24,Type a,Type b
549,82,Type a,Type b
550,404,Type a,Type a
550,160,Type a,Type a
550,16,Type a,Type a
551,130,Type a,Type a
551,221,Type a,Type a
551,145,Type a,Type a
552,20,Type a,Type b
552,16,Type a,Type a
552,549,Type a,Type a
553,117,Type a,Type b
553,84,Type a,Type a
553,64,Type a,Type b
554,352,Type a,Type a
554,44,Type a,Type b
554,20,Type a,Type b
555,239,Type a,Type b
555,266,Type a,Type a
555,116,Type a,Type b
556,220,Type a,Type a
556,3,Type a,Type b
556,310,Type a,Type a
557,423,Type a,Type b
557,482,Type a,Type b
557,202,Type a,Type b
558,203,Type a,Type b
558,341,Type a,Type a
558,384,Type a,Type b
559,167,Type a,Type b
559,522,Type a,Type b
559,246,Type a,Type a
560,334,Type b,Type b
560,50,Type b,Type b
560,0,Type b,Type a
561,0,Type a,Type a
561,105,Type a,Type a
561,44,Type a,Type b
562,58,Type b,Type b
562,115,Type b,Type a
562,73,Type b,Type b
563,109,Type a,Type a
563,31,Type a,Type a
563,18,Type a,Type b
564,237,Type a,Type b
564,2,Type a,Type a
564,46,Type a,Type a
565,265,Type a,Type a
565,100,Type a,Type b
565,2,Type a,Type a
566,2,Type b,Type a
566,264,Type b,Type b
566,33,Type b,Type b
567,151,Type a,Type b
567,40,Type a,Type a
567,20,Type a,Type b
568,76,Type b,Type b
568,34,Type b,Type a
568,87,Type b,Type b
569,123,Type a,Type b
569,278,Type a,Type b
569,549,Type a,Type a
570,551,Type a,Type a
570,32,Type a,Type b
570,1,Type a,Type b
571,74,Type a,Type a
571,135,Type a,Type a
571,20,Type a,Type b
572,264,Type a,Type b
572,391,Type a,Type b
572,23,Type a,Type a
573,13,Type b,Type b
573,9,Type b,Type b
573,406,Type b,Type b
574,132,Type a,Type a
574,160,Type a,Type a
574,236,Type a,Type a
575,207,Type a,Type b
575,173,Type a,Type b
575,45,Type a,Type a
576,384,Type a,Type b
576,140,Type a,Type b
576,205,Type a,Type a
577,3,Type b,Type b
577,230,Type b,Type b
577,81,Type b,Type a
578,135,Type a,Type a
578,70,Type a,Type a
578,104,Type a,Type b
579,23,Type a,Type a
579,546,Type a,Type b
579,3,Type a,Type b
580,14,Type a,Type a
580,460,Type a,Type a
580,413,Type a,Type b
581,48,Type a,Type a
581,109,Type a,Type a
581,82,Type a,Type b
582,195,Type a,Type a
582,541,Type a,Type a
582,31,Type a,Type a
583,85,Type a,Type a
583,214,Type a,Type a
583,137,Type a,Type a
584,76,Type b,Type b
584,250,Type b,Type a
584,35,Type b,Type b
585,44,Type a,Type b
585,3,Type a,Type b
585,246,Type a,Type a
586,1,Type b,Type b
586,48,Type b,Type a
586,16,Type b,Type a
587,129,Type b,Type a
587,269,Type b,Type b
587,582,Type b,Type a
588,1,Type a,Type b
588,177,Type a,Type a
588,356,Type a,Type b
589,44,Type a,Type b
589,177,Type a,Type a
589,193,Type a,Type a
590,0,Type b,Type a
590,32,Type b,Type b
590,140,Type b,Type b
591,237,Type b,Type b
591,473,Type b,Type a
591,347,Type b,Type b
592,59,Type a,Type b
592,91,Type a,Type b
592,13,Type a,Type b
593,18,Type b,Type b
593,310,Type b,Type a
593,25,Type b,Type b
594,17,Type a,Type a
594,2,Type a,Type a
594,14,Type a,Type a
595,554,Type b,Type a
595,3,Type b,Type b
595,20,Type b,Type b
596,463,Type a,Type a
596,42,Type a,Type a
596,45,Type a,Type a
597,65,Type a,Type b
597,47,Type a,Type a
597,254,Type a,Type b
598,407,Type a,Type b
598,189,Type a,Type a
598,41,Type a,Type b
599,5,Type b,Type b
599,568,Type b,Type b
599,511,Type b,Type b
600,290,Type a,Type a
600,301,Type a,Type a
600,3,Type a,Type b
601,420,Type b,Type a
601,496,Type b,Type b
601,122,Type b,Type b
602,29,Type a,Type a
602,460,Type a,Type a
602,157,Type a,Type a
603,16,Type b,Type a
603,176,Type b,Type b
603,591,Type b,Type b
604,2,Type a,Type a
604,332,Type a,Type b
604,41,Type a,Type b
605,495,Type b,Type a
605,1,Type b,Type b
605,189,Type b,Type a
606,170,Type b,Type a
606,0,Type b,Type a
606,145,Type b,Type a
607,5,Type b,Type b
607,313,Type b,Type b
607,364,Type b,Type b
608,51,Type b,Type a
608,341,Type b,Type a
608,538,Type b,Type b
609,98,Type b,Type a
609,608,Type b,Type b
609,0,Type b,Type a
610,13,Type b,Type b
610,186,Type b,Type a
610,0,Type b,Type a
611,329,Type a,Type b
611,92,Type a,Type b
611,1,Type a,Type b
612,1,Type a,Type b
612,312,Type a,Type b
612,4,Type a,Type b
613,145,Type b,Type a
613,197,Type b,Type b
613,227,Type b,Type a
614,90,Type a,Type a
614,189,Type a,Type a
614,72,Type a,Type a
615,1,Type b,Type b
615,529,Type b,Type a
615,67,Type b,Type a
616,55,Type a,Type a
616,3,Type a,Type b
616,271,Type a,Type b
617,298,Type a,Type b
617,218,Type a,Type a
617,80,Type a,Type b
618,2,Type a,Type a
618,225,Type a,Type a
618,310,Type a,Type a
619,265,Type a,Type a
619,35,Type a,Type b
619,469,Type a,Type a
620,33,Type a,Type b
620,262,Type a,Type a
620,333,Type a,Type b
621,482,Type b,Type b
621,111,Type b,Type b
621,387,Type b,Type b
622,238,Type a,Type a
622,193,Type a,Type a
622,3,Type a,Type b
623,145,Type a,Type a
623,348,Type a,Type a
623,476,Type a,Type a
624,155,Type b,Type b
624,547,Type b,Type a
624,2,Type b,Type a
625,23,Type a,Type a
625,358,Type a,Type b
625,36,Type a,Type a
626,20,Type b,Type b
626,437,Type b,Type a
626,3,Type b,Type b
627,8,Type b,Type a
627,396,Type b,Type a
627,12,Type b,Type b
628,282,Type a,Type b
628,23,Type a,Type a
628,88,Type a,Type b
629,453,Type a,Type a
629,1,Type a,Type b
629,450,Type a,Type b
630,333,Type a,Type b
630,228,Type a,Type b
630,2,Type a,Type a
631,3,Type a,Type b
631,372,Type a,Type b
631,585,Type a,Type a
632,3,Type b,Type b
632,67,Type b,Type a
632,16,Type b,Type a
633,18,Type b,Type b
633,120,Type b,Type a
633,444,Type b,Type b
634,435,Type b,Type a
634,482,Type b,Type b
634,65,Type b,Type b
635,353,Type b,Type b
635,405,Type b,Type a
635,227,Type b,Type a
636,379,Type b,Type b
636,195,Type b,Type a
636,336,Type b,Type b
637,153,Type a,Type b
637,1,Type a,Type b
637,20,Type a,Type b
638,125,Type b,Type a
638,7,Type b,Type b
638,483,Type b,Type b
639,4,Type a,Type b
639,584,Type a,Type b
639,158,Type a,Type a
640,219,Type b,Type b
640,441,Type b,Type b
640,87,Type b,Type b
641,177,Type b,Type a
641,76,Type b,Type b
641,277,Type b,Type b
642,20,Type b,Type b
642,77,Type b,Type a
642,17,Type b,Type a
643,132,Type a,Type a
643,469,Type a,Type a
643,352,Type a,Type a
644,156,Type a,Type a
644,0,Type a,Type a
644,305,Type a,Type a
645,165,Type b,Type a
645,327,Type b,Type a
645,191,Type b,Type a
646,479,Type a,Type a
646,29,Type a,Type a
646,129,Type a,Type a
647,252,Type b,Type a
647,20,Type b,Type b
647,0,Type b,Type a
648,228,Type b,Type b
648,8,Type b,Type a
648,160,Type b,Type a
649,519,Type b,Type a
649,418,Type b,Type a
649,2,Type b,Type a
650,109,Type a,Type a
650,349,Type a,Type a
650,49,Type a,Type b
651,328,Type b,Type a
651,1,Type b,Type b
651,205,Type b,Type a
652,12,Type a,Type b
652,261,Type a,Type a
652,191,Type a,Type a
653,4,Type b,Type b
653,37,Type b,Type a
653,109,Type b,Type a
654,10,Type a,Type b
