# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 8.481989, alpha: 1.851852, gamma: 2.871772
# Generated: 2026-03-13T16:16:31.774141
k,pmf,A,alpha,gamma
252,1.0546073633924557e-06,8.481988708076509,1.8518518518518516,2.871772170576951
253,1.0427672181659485e-06,8.481988708076509,1.8518518518518516,2.871772170576951
254,1.0311055931945243e-06,8.481988708076509,1.8518518518518516,2.871772170576951
255,1.0196191147804393e-06,8.481988708076509,1.8518518518518516,2.871772170576951
256,1.0083044857723272e-06,8.481988708076509,1.8518518518518516,2.871772170576951
257,9.971584835404708e-07,8.481988708076509,1.8518518518518516,2.871772170576951
258,9.86177958013188e-07,8.481988708076509,1.8518518518518516,2.871772170576951
259,9.753598297722612e-07,8.481988708076509,1.8518518518518516,2.871772170576951
260,9.647010882054171e-07,8.481988708076509,1.8518518518518516,2.871772170576951
261,9.54198789713937e-07,8.481988708076509,1.8518518518518516,2.871772170576951
262,9.438500559735511e-07,8.481988708076509,1.8518518518518516,2.871772170576951
263,9.336520722468405e-07,8.481988708076509,1.8518518518518516,2.871772170576951
264,9.236020857454292e-07,8.481988708076509,1.8518518518518516,2.871772170576951
265,9.136974040403218e-07,8.481988708076509,1.8518518518518516,2.871772170576951
266,9.039353935187938e-07,8.481988708076509,1.8518518518518516,2.871772170576951
267,8.943134778863068e-07,8.481988708076509,1.8518518518518516,2.871772170576951
268,8.848291367119708e-07,8.481988708076509,1.8518518518518516,2.871772170576951
269,8.754799040161339e-07,8.481988708076509,1.8518518518518516,2.871772170576951
270,8.662633668987289e-07,8.481988708076509,1.8518518518518516,2.871772170576951
271,8.571771642070564e-07,8.481988708076509,1.8518518518518516,2.871772170576951
272,8.482189852417299e-07,8.481988708076509,1.8518518518518516,2.871772170576951
273,8.393865684995567e-07,8.481988708076509,1.8518518518518516,2.871772170576951
274,8.306777004521713e-07,8.481988708076509,1.8518518518518516,2.871772170576951
275,8.220902143592764e-07,8.481988708076509,1.8518518518518516,2.871772170576951
276,8.136219891153945e-07,8.481988708076509,1.8518518518518516,2.871772170576951
277,8.052709481290635e-07,8.481988708076509,1.8518518518518516,2.871772170576951
278,7.970350582334544e-07,8.481988708076509,1.8518518518518516,2.871772170576951
279,7.889123286274193e-07,8.481988708076509,1.8518518518518516,2.871772170576951
280,7.80900809846018e-07,8.481988708076509,1.8518518518518516,2.871772170576951
281,7.72998592759597e-07,8.481988708076509,1.8518518518518516,2.871772170576951
282,7.652038076005378e-07,8.481988708076509,1.8518518518518516,2.871772170576951
283,7.575146230168089e-07,8.481988708076509,1.8518518518518516,2.871772170576951
284,7.499292451514981e-07,8.481988708076509,1.8518518518518516,2.871772170576951
285,7.424459167475197e-07,8.481988708076509,1.8518518518518516,2.871772170576951
286,7.350629162767264e-07,8.481988708076509,1.8518518518518516,2.871772170576951
287,7.277785570926771e-07,8.481988708076509,1.8518518518518516,2.871772170576951
288,7.205911866063394e-07,8.481988708076509,1.8518518518518516,2.871772170576951
289,7.134991854840291e-07,8.481988708076509,1.8518518518518516,2.871772170576951
290,7.065009668669137e-07,8.481988708076509,1.8518518518518516,2.871772170576951
291,6.995949756114284e-07,8.481988708076509,1.8518518518518516,2.871772170576951
292,6.927796875499739e-07,8.481988708076509,1.8518518518518516,2.871772170576951
293,6.860536087712906e-07,8.481988708076509,1.8518518518518516,2.871772170576951
294,6.794152749199174e-07,8.481988708076509,1.8518518518518516,2.871772170576951
295,6.728632505141707e-07,8.481988708076509,1.8518518518518516,2.871772170576951
296,6.66396128282089e-07,8.481988708076509,1.8518518518518516,2.871772170576951
297,6.600125285148157e-07,8.481988708076509,1.8518518518518516,2.871772170576951
298,6.53711098436903e-07,8.481988708076509,1.8518518518518516,2.871772170576951
299,6.474905115930407e-07,8.481988708076509,1.8518518518518516,2.871772170576951
300,6.413494672507289e-07,8.481988708076509,1.8518518518518516,2.871772170576951
301,6.352866898184275e-07,8.481988708076509,1.8518518518518516,2.871772170576951
302,6.293009282787328e-07,8.481988708076509,1.8518518518518516,2.871772170576951
303,6.233909556361476e-07,8.481988708076509,1.8518518518518516,2.871772170576951
304,6.175555683790173e-07,8.481988708076509,1.8518518518518516,2.871772170576951
305,6.117935859552296e-07,8.481988708076509,1.8518518518518516,2.871772170576951
306,6.061038502612785e-07,8.481988708076509,1.8518518518518516,2.871772170576951
307,6.004852251443115e-07,8.481988708076509,1.8518518518518516,2.871772170576951
308,5.949365959167886e-07,8.481988708076509,1.8518518518518516,2.871772170576951
309,5.894568688833953e-07,8.481988708076509,1.8518518518518516,2.871772170576951
310,5.8404497087986e-07,8.481988708076509,1.8518518518518516,2.871772170576951
311,5.786998488233433e-07,8.481988708076509,1.8518518518518516,2.871772170576951
312,5.734204692740668e-07,8.481988708076509,1.8518518518518516,2.871772170576951
313,5.682058180078723e-07,8.481988708076509,1.8518518518518516,2.871772170576951
314,5.630548995994e-07,8.481988708076509,1.8518518518518516,2.871772170576951
315,5.579667370155937e-07,8.481988708076509,1.8518518518518516,2.871772170576951
316,5.529403712192408e-07,8.481988708076509,1.8518518518518516,2.871772170576951
317,5.479748607822729e-07,8.481988708076509,1.8518518518518516,2.871772170576951
318,5.430692815085557e-07,8.481988708076509,1.8518518518518516,2.871772170576951
319,5.382227260659053e-07,8.481988708076509,1.8518518518518516,2.871772170576951
320,5.334343036270782e-07,8.481988708076509,1.8518518518518516,2.871772170576951
321,5.28703139519491e-07,8.481988708076509,1.8518518518518516,2.871772170576951
322,5.240283748834276e-07,8.481988708076509,1.8518518518518516,2.871772170576951
323,5.194091663385057e-07,8.481988708076509,1.8518518518518516,2.871772170576951
324,5.148446856581776e-07,8.481988708076509,1.8518518518518516,2.871772170576951
325,5.103341194520475e-07,8.481988708076509,1.8518518518518516,2.871772170576951
326,5.058766688557944e-07,8.481988708076509,1.8518518518518516,2.871772170576951
327,5.014715492284967e-07,8.481988708076509,1.8518518518518516,2.871772170576951
328,4.971179898571584e-07,8.481988708076509,1.8518518518518516,2.871772170576951
329,4.928152336682474e-07,8.481988708076509,1.8518518518518516,2.871772170576951
330,4.885625369460549e-07,8.481988708076509,1.8518518518518516,2.871772170576951
331,4.843591690576979e-07,8.481988708076509,1.8518518518518516,2.871772170576951
332,4.80204412184587e-07,8.481988708076509,1.8518518518518516,2.871772170576951
333,4.7609756106019014e-07,8.481988708076509,1.8518518518518516,2.871772170576951
334,4.720379227139241e-07,8.481988708076509,1.8518518518518516,2.871772170576951
335,4.6802481622101565e-07,8.481988708076509,1.8518518518518516,2.871772170576951
336,4.640575724581735e-07,8.481988708076509,1.8518518518518516,2.871772170576951
337,4.6013553386492153e-07,8.481988708076509,1.8518518518518516,2.871772170576951
338,4.5625805421044403e-07,8.481988708076509,1.8518518518518516,2.871772170576951
339,4.5242449836580095e-07,8.481988708076509,1.8518518518518516,2.871772170576951
