# Network edges data
# Layout: spring
# N: 5004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T10:09:12.461156
source,target,source_type,target_type 
1210,759,Type b,Type b
1211,850,Type b,Type b
1211,636,Type b,Type b
1211,441,Type b,Type b
1212,857,Type b,Type b
1212,596,Type b,Type b
1212,1095,Type b,Type b
1213,646,Type b,Type b
1213,479,Type b,Type b
1213,853,Type b,Type b
1214,135,Type b,Type b
1214,973,Type b,Type b
1214,1042,Type b,Type b
1215,723,Type b,Type b
1215,918,Type b,Type b
1215,212,Type b,Type b
1216,72,Type b,Type b
1216,404,Type b,Type b
1216,1124,Type b,Type b
1217,291,Type b,Type b
1217,408,Type b,Type b
1217,300,Type b,Type b
1218,422,Type b,Type b
1218,792,Type b,Type b
1218,403,Type b,Type b
1219,786,Type b,Type b
1219,790,Type b,Type b
1219,139,Type b,Type b
1220,48,Type a,Type b
1220,938,Type a,Type a
1220,972,Type a,Type b
1221,929,Type b,Type b
1221,881,Type b,Type a
1221,77,Type b,Type b
1222,672,Type b,Type b
1222,178,Type b,Type b
1222,394,Type b,Type b
1223,761,Type b,Type b
1223,500,Type b,Type b
1223,332,Type b,Type b
1224,143,Type b,Type b
1224,959,Type b,Type b
1224,636,Type b,Type b
1225,140,Type b,Type b
1225,795,Type b,Type b
1225,878,Type b,Type b
1226,761,Type b,Type b
1226,519,Type b,Type b
1226,163,Type b,Type b
1227,257,Type b,Type b
1227,585,Type b,Type b
1227,731,Type b,Type b
1228,907,Type b,Type b
1228,580,Type b,Type b
1228,2,Type b,Type b
1229,211,Type b,Type b
1229,659,Type b,Type b
1229,750,Type b,Type b
1230,550,Type b,Type b
1230,1014,Type b,Type b
1230,156,Type b,Type b
1231,510,Type b,Type b
1231,63,Type b,Type b
1231,26,Type b,Type b
1232,1144,Type a,Type b
1232,1155,Type a,Type b
1232,925,Type a,Type b
1233,453,Type b,Type b
1233,780,Type b,Type b
1233,659,Type b,Type b
1234,128,Type a,Type b
1234,312,Type a,Type b
1234,996,Type a,Type b
1235,1134,Type b,Type b
1235,180,Type b,Type b
1235,795,Type b,Type b
1236,190,Type b,Type b
1236,651,Type b,Type b
1236,261,Type b,Type b
1237,225,Type b,Type b
1237,983,Type b,Type b
1237,288,Type b,Type b
1238,807,Type b,Type b
1238,83,Type b,Type b
1238,154,Type b,Type b
1239,1075,Type a,Type b
1239,192,Type a,Type b
1239,498,Type a,Type b
1240,690,Type b,Type b
1240,1110,Type b,Type b
1240,1026,Type b,Type b
1241,205,Type b,Type b
1241,454,Type b,Type b
1241,486,Type b,Type b
1242,197,Type b,Type b
1242,157,Type b,Type b
1242,35,Type b,Type b
1243,698,Type b,Type b
1243,788,Type b,Type b
1243,929,Type b,Type b
1244,161,Type b,Type b
1244,650,Type b,Type b
1244,123,Type b,Type b
1245,142,Type b,Type b
1245,193,Type b,Type b
1245,659,Type b,Type b
1246,1012,Type b,Type b
1246,534,Type b,Type b
1246,670,Type b,Type b
1247,135,Type b,Type b
1247,57,Type b,Type b
1247,46,Type b,Type b
1248,807,Type a,Type b
1248,1036,Type a,Type b
1248,537,Type a,Type b
1249,1121,Type a,Type b
1249,258,Type a,Type b
1249,132,Type a,Type b
1250,786,Type b,Type b
1250,299,Type b,Type b
1250,16,Type b,Type b
1251,452,Type b,Type b
1251,180,Type b,Type b
1251,848,Type b,Type b
1252,420,Type b,Type b
1252,936,Type b,Type b
1252,504,Type b,Type b
1253,6,Type a,Type b
1253,837,Type a,Type b
1253,183,Type a,Type b
1254,1150,Type b,Type b
1254,370,Type b,Type b
1254,1130,Type b,Type b
1255,148,Type b,Type b
1255,932,Type b,Type b
1255,465,Type b,Type b
1256,681,Type b,Type b
1256,1198,Type b,Type b
1256,113,Type b,Type b
1257,372,Type b,Type b
1257,208,Type b,Type b
1257,563,Type b,Type b
1258,594,Type b,Type b
1258,693,Type b,Type a
1258,71,Type b,Type b
1259,912,Type b,Type a
1259,208,Type b,Type b
1259,48,Type b,Type b
1260,131,Type b,Type b
1260,287,Type b,Type b
1260,465,Type b,Type b
1261,71,Type b,Type b
1261,1241,Type b,Type b
1261,238,Type b,Type b
1262,198,Type b,Type b
1262,329,Type b,Type b
1262,340,Type b,Type b
1263,1214,Type b,Type b
1263,1183,Type b,Type b
1263,648,Type b,Type b
1264,452,Type b,Type b
1264,629,Type b,Type b
1264,369,Type b,Type b
1265,1070,Type a,Type b
1265,1007,Type a,Type b
1265,654,Type a,Type b
1266,291,Type b,Type b
1266,63,Type b,Type b
1266,506,Type b,Type b
1267,836,Type b,Type b
1267,798,Type b,Type b
1267,539,Type b,Type b
1268,619,Type b,Type b
1268,84,Type b,Type b
1268,161,Type b,Type b
1269,1039,Type b,Type b
1269,1167,Type b,Type b
1269,740,Type b,Type b
1270,695,Type b,Type b
1270,990,Type b,Type b
1270,840,Type b,Type b
1271,1227,Type b,Type b
1271,852,Type b,Type b
1271,5,Type b,Type b
1272,266,Type b,Type b
1272,606,Type b,Type b
1272,165,Type b,Type b
1273,565,Type b,Type b
1273,173,Type b,Type b
1273,648,Type b,Type b
1274,848,Type b,Type b
1274,1267,Type b,Type b
1274,681,Type b,Type b
1275,395,Type b,Type b
1275,9,Type b,Type b
1275,482,Type b,Type b
1276,145,Type b,Type b
1276,989,Type b,Type b
1276,43,Type b,Type b
1277,540,Type b,Type b
1277,1240,Type b,Type b
1277,964,Type b,Type b
1278,722,Type b,Type b
1278,399,Type b,Type b
1278,1174,Type b,Type b
1279,223,Type b,Type b
1279,558,Type b,Type b
1279,867,Type b,Type b
1280,831,Type b,Type b
1280,601,Type b,Type b
1280,129,Type b,Type b
1281,532,Type b,Type b
1281,129,Type b,Type b
1281,674,Type b,Type a
1282,176,Type b,Type b
1282,570,Type b,Type b
1282,980,Type b,Type b
1283,22,Type b,Type b
1283,14,Type b,Type b
1283,80,Type b,Type b
1284,57,Type b,Type b
1284,619,Type b,Type b
1284,76,Type b,Type b
1285,347,Type b,Type b
1285,150,Type b,Type b
1285,588,Type b,Type b
1286,729,Type b,Type b
1286,356,Type b,Type b
1286,652,Type b,Type b
1287,251,Type b,Type b
1287,801,Type b,Type b
1287,588,Type b,Type b
1288,1259,Type b,Type b
1288,786,Type b,Type b
1288,399,Type b,Type b
1289,784,Type a,Type b
1289,354,Type a,Type b
1289,716,Type a,Type b
1290,1027,Type b,Type b
1290,326,Type b,Type b
1290,112,Type b,Type b
1291,163,Type a,Type b
1291,702,Type a,Type b
1291,1120,Type a,Type b
1292,141,Type b,Type b
1292,953,Type b,Type b
1292,430,Type b,Type b
1293,505,Type b,Type b
1293,139,Type b,Type b
1293,405,Type b,Type b
1294,85,Type b,Type b
1294,254,Type b,Type b
1294,163,Type b,Type b
1295,230,Type b,Type b
1295,162,Type b,Type b
1295,76,Type b,Type b
1296,147,Type b,Type b
1296,670,Type b,Type b
1296,1092,Type b,Type b
1297,682,Type b,Type b
1297,0,Type b,Type b
1297,552,Type b,Type b
1298,531,Type b,Type b
1298,246,Type b,Type b
1298,747,Type b,Type b
1299,815,Type b,Type b
1299,404,Type b,Type b
1299,243,Type b,Type b
1300,37,Type b,Type b
1300,1279,Type b,Type b
1300,417,Type b,Type b
1301,1121,Type b,Type b
1301,891,Type b,Type b
1301,1300,Type b,Type b
1302,458,Type b,Type b
1302,919,Type b,Type b
1302,517,Type b,Type b
1303,832,Type b,Type b
1303,7,Type b,Type b
1303,742,Type b,Type b
1304,658,Type b,Type b
1304,1038,Type b,Type b
1304,940,Type b,Type b
1305,4,Type b,Type b
1305,88,Type b,Type b
1305,133,Type b,Type b
1306,946,Type b,Type b
1306,13,Type b,Type b
1306,764,Type b,Type b
1307,121,Type b,Type b
1307,365,Type b,Type b
1307,263,Type b,Type b
1308,1000,Type b,Type b
1308,418,Type b,Type b
1308,905,Type b,Type b
1309,1002,Type b,Type b
1309,119,Type b,Type b
1309,1030,Type b,Type b
1310,850,Type b,Type b
1310,657,Type b,Type b
1310,2,Type b,Type b
1311,161,Type b,Type b
1311,833,Type b,Type b
1311,984,Type b,Type b
1312,257,Type b,Type b
1312,18,Type b,Type b
1312,411,Type b,Type b
1313,31,Type b,Type b
1313,193,Type b,Type b
1313,2,Type b,Type b
1314,64,Type b,Type b
1314,18,Type b,Type b
1314,152,Type b,Type b
1315,108,Type b,Type b
1315,470,Type b,Type b
1315,105,Type b,Type b
1316,20,Type b,Type b
1316,110,Type b,Type b
1316,891,Type b,Type b
1317,71,Type b,Type b
1317,391,Type b,Type b
1317,1186,Type b,Type b
1318,348,Type b,Type b
1318,32,Type b,Type b
1318,513,Type b,Type b
1319,13,Type b,Type b
1319,361,Type b,Type b
1319,307,Type b,Type b
1320,952,Type b,Type b
1320,601,Type b,Type b
1320,795,Type b,Type b
1321,228,Type b,Type b
1321,605,Type b,Type b
1321,1227,Type b,Type b
1322,396,Type b,Type b
1322,588,Type b,Type b
1322,254,Type b,Type b
1323,14,Type b,Type b
1323,963,Type b,Type b
1323,888,Type b,Type b
1324,36,Type b,Type b
1324,377,Type b,Type b
1324,959,Type b,Type b
1325,301,Type b,Type b
1325,898,Type b,Type b
1325,1240,Type b,Type b
1326,178,Type a,Type b
1326,191,Type a,Type b
1326,563,Type a,Type b
1327,1212,Type b,Type b
1327,1025,Type b,Type b
1327,1102,Type b,Type b
1328,939,Type b,Type b
1328,42,Type b,Type b
1328,551,Type b,Type b
1329,257,Type a,Type b
1329,1001,Type a,Type b
1329,610,Type a,Type b
1330,837,Type b,Type b
1330,179,Type b,Type b
1330,474,Type b,Type b
1331,944,Type b,Type b
1331,580,Type b,Type b
1331,490,Type b,Type b
1332,783,Type b,Type b
1332,863,Type b,Type b
1332,243,Type b,Type b
1333,214,Type b,Type b
1333,62,Type b,Type a
1333,1216,Type b,Type b
1334,906,Type b,Type b
1334,709,Type b,Type b
1334,1160,Type b,Type b
1335,865,Type b,Type b
1335,676,Type b,Type b
1335,779,Type b,Type b
1336,236,Type b,Type b
1336,123,Type b,Type b
1336,508,Type b,Type b
1337,107,Type b,Type b
1337,445,Type b,Type b
1337,45,Type b,Type b
1338,781,Type b,Type b
1338,401,Type b,Type b
1338,1075,Type b,Type b
1339,116,Type b,Type b
1339,141,Type b,Type b
1339,64,Type b,Type b
1340,448,Type b,Type b
1340,1047,Type b,Type b
1340,316,Type b,Type b
1341,1093,Type b,Type b
1341,403,Type b,Type b
1341,239,Type b,Type b
1342,702,Type b,Type b
1342,689,Type b,Type b
1342,951,Type b,Type b
1343,1306,Type b,Type b
1343,247,Type b,Type b
1343,584,Type b,Type b
1344,1184,Type a,Type b
1344,707,Type a,Type b
1344,535,Type a,Type b
1345,383,Type b,Type b
1345,601,Type b,Type b
1345,973,Type b,Type b
1346,826,Type b,Type b
1346,1070,Type b,Type b
1346,475,Type b,Type b
1347,178,Type b,Type b
1347,436,Type b,Type b
1347,588,Type b,Type b
1348,789,Type a,Type b
1348,505,Type a,Type b
1348,891,Type a,Type b
1349,325,Type b,Type b
1349,1027,Type b,Type b
1349,836,Type b,Type b
1350,164,Type b,Type b
1350,841,Type b,Type b
1350,8,Type b,Type a
1351,418,Type b,Type b
1351,429,Type b,Type b
1351,847,Type b,Type b
1352,156,Type b,Type b
1352,180,Type b,Type b
1352,216,Type b,Type b
1353,241,Type b,Type b
1353,63,Type b,Type b
1353,433,Type b,Type b
1354,423,Type b,Type b
1354,1343,Type b,Type b
1354,641,Type b,Type b
1355,384,Type b,Type b
1355,991,Type b,Type b
1355,4,Type b,Type b
1356,836,Type a,Type b
1356,470,Type a,Type b
1356,716,Type a,Type b
1357,857,Type b,Type b
1357,187,Type b,Type b
1357,330,Type b,Type b
1358,1183,Type b,Type b
1358,280,Type b,Type b
1358,359,Type b,Type b
1359,240,Type b,Type b
1359,145,Type b,Type b
1359,123,Type b,Type b
1360,0,Type b,Type b
1360,1190,Type b,Type b
1360,1184,Type b,Type b
1361,935,Type a,Type b
1361,287,Type a,Type b
1361,25,Type a,Type b
1362,402,Type b,Type b
1362,1173,Type b,Type b
1362,1022,Type b,Type b
1363,244,Type b,Type a
1363,480,Type b,Type b
1363,48,Type b,Type b
1364,312,Type b,Type b
1364,1228,Type b,Type b
1364,73,Type b,Type b
1365,578,Type b,Type b
1365,356,Type b,Type b
1365,267,Type b,Type b
1366,786,Type b,Type b
1366,409,Type b,Type b
1366,1357,Type b,Type b
1367,825,Type b,Type b
1367,154,Type b,Type b
1367,810,Type b,Type b
1368,766,Type b,Type b
1368,1047,Type b,Type b
1368,69,Type b,Type b
1369,954,Type b,Type b
1369,1278,Type b,Type b
1369,308,Type b,Type b
1370,148,Type b,Type b
1370,587,Type b,Type b
1370,480,Type b,Type b
1371,1121,Type b,Type b
1371,962,Type b,Type b
1371,236,Type b,Type b
1372,533,Type b,Type b
1372,26,Type b,Type b
1372,126,Type b,Type b
1373,759,Type a,Type b
1373,1055,Type a,Type b
1373,515,Type a,Type b
1374,163,Type b,Type b
1374,388,Type b,Type b
1374,417,Type b,Type b
1375,54,Type b,Type b
1375,861,Type b,Type b
1375,45,Type b,Type b
1376,216,Type b,Type b
1376,759,Type b,Type b
1376,787,Type b,Type b
1377,601,Type b,Type b
1377,283,Type b,Type b
1377,282,Type b,Type b
1378,22,Type b,Type b
1378,729,Type b,Type b
1378,270,Type b,Type b
1379,619,Type b,Type b
1379,611,Type b,Type b
1379,553,Type b,Type b
1380,444,Type b,Type b
1380,3,Type b,Type b
1380,1151,Type b,Type b
1381,648,Type b,Type b
1381,116,Type b,Type b
1381,41,Type b,Type b
1382,837,Type b,Type b
1382,376,Type b,Type b
1382,1343,Type b,Type b
1383,1049,Type a,Type b
1383,829,Type a,Type b
1383,312,Type a,Type b
1384,746,Type b,Type b
1384,883,Type b,Type b
1384,421,Type b,Type b
1385,823,Type b,Type b
1385,1123,Type b,Type b
1385,1199,Type b,Type b
1386,128,Type b,Type b
1386,981,Type b,Type b
1386,308,Type b,Type b
1387,1180,Type b,Type b
1387,38,Type b,Type b
1387,1071,Type b,Type b
1388,1110,Type b,Type b
1388,534,Type b,Type b
1388,368,Type b,Type b
1389,251,Type b,Type b
1389,754,Type b,Type b
1389,904,Type b,Type b
1390,292,Type b,Type b
1390,1320,Type b,Type b
1390,315,Type b,Type b
1391,1160,Type b,Type b
1391,1362,Type b,Type b
1391,508,Type b,Type b
1392,957,Type b,Type b
1392,224,Type b,Type b
1392,1116,Type b,Type b
1393,77,Type b,Type b
1393,1338,Type b,Type b
1393,577,Type b,Type b
1394,529,Type b,Type b
1394,225,Type b,Type b
1394,587,Type b,Type b
1395,717,Type b,Type b
1395,1166,Type b,Type b
1395,121,Type b,Type b
1396,446,Type b,Type b
1396,1078,Type b,Type b
1396,280,Type b,Type b
1397,56,Type b,Type b
1397,990,Type b,Type b
1397,3,Type b,Type b
1398,353,Type b,Type b
1398,51,Type b,Type b
1398,50,Type b,Type b
1399,2,Type b,Type b
1399,253,Type b,Type b
1399,325,Type b,Type b
1400,614,Type b,Type b
1400,713,Type b,Type b
1400,1320,Type b,Type b
1401,1316,Type a,Type b
1401,1148,Type a,Type b
1401,427,Type a,Type b
1402,146,Type b,Type b
1402,209,Type b,Type b
1402,69,Type b,Type b
1403,1049,Type b,Type b
1403,1353,Type b,Type b
1403,1009,Type b,Type b
1404,1268,Type a,Type b
1404,750,Type a,Type b
1404,173,Type a,Type b
1405,1331,Type b,Type b
1405,112,Type b,Type b
1405,845,Type b,Type b
1406,4,Type b,Type b
1406,109,Type b,Type b
1406,1283,Type b,Type b
1407,73,Type b,Type b
1407,539,Type b,Type b
1407,1150,Type b,Type b
1408,363,Type b,Type b
1408,1057,Type b,Type b
1408,218,Type b,Type b
1409,229,Type b,Type b
1409,1060,Type b,Type b
1409,136,Type b,Type b
1410,427,Type b,Type b
1410,106,Type b,Type b
1410,4,Type b,Type b
1411,1109,Type b,Type b
1411,569,Type b,Type b
1411,860,Type b,Type b
1412,539,Type b,Type b
1412,178,Type b,Type b
1412,1116,Type b,Type b
1413,1067,Type b,Type b
1413,293,Type b,Type b
1413,0,Type b,Type b
1414,1221,Type b,Type b
1414,536,Type b,Type b
1414,339,Type b,Type b
1415,1089,Type b,Type b
1415,413,Type b,Type b
1415,1381,Type b,Type b
1416,113,Type b,Type b
1416,348,Type b,Type b
1416,160,Type b,Type b
1417,777,Type b,Type b
1417,833,Type b,Type b
1417,523,Type b,Type b
1418,447,Type b,Type b
1418,877,Type b,Type b
1418,241,Type b,Type b
1419,8,Type b,Type a
1419,1314,Type b,Type b
1419,1254,Type b,Type b
1420,121,Type a,Type b
1420,943,Type a,Type b
1420,297,Type a,Type b
1421,110,Type b,Type b
1421,919,Type b,Type b
1421,80,Type b,Type b
1422,443,Type b,Type b
1422,451,Type b,Type b
1422,872,Type b,Type b
1423,291,Type b,Type b
1423,741,Type b,Type b
1423,182,Type b,Type b
1424,183,Type b,Type b
1424,20,Type b,Type b
1424,148,Type b,Type b
1425,38,Type b,Type b
1425,417,Type b,Type b
1425,1276,Type b,Type b
1426,156,Type b,Type b
1426,4,Type b,Type b
1426,1381,Type b,Type b
1427,995,Type b,Type b
1427,535,Type b,Type b
1427,68,Type b,Type b
1428,577,Type b,Type b
1428,1367,Type b,Type b
1428,468,Type b,Type b
1429,986,Type b,Type b
1429,460,Type b,Type b
1429,1310,Type b,Type b
1430,428,Type b,Type b
1430,35,Type b,Type b
1430,277,Type b,Type b
1431,170,Type b,Type b
1431,856,Type b,Type b
1431,1197,Type b,Type b
1432,268,Type b,Type b
1432,271,Type b,Type b
1432,263,Type b,Type b
1433,1152,Type b,Type b
1433,727,Type b,Type b
1433,293,Type b,Type b
1434,427,Type b,Type b
1434,589,Type b,Type b
1434,216,Type b,Type b
1435,1089,Type b,Type b
1435,6,Type b,Type b
1435,111,Type b,Type b
1436,929,Type b,Type b
1436,401,Type b,Type b
1436,155,Type b,Type b
1437,1217,Type b,Type b
1437,1117,Type b,Type b
1437,1422,Type b,Type b
1438,16,Type b,Type b
1438,146,Type b,Type b
1438,31,Type b,Type b
1439,0,Type b,Type b
1439,729,Type b,Type b
1439,285,Type b,Type b
1440,732,Type a,Type b
1440,1029,Type a,Type b
1440,1158,Type a,Type b
1441,60,Type b,Type b
1441,576,Type b,Type b
1441,574,Type b,Type b
1442,814,Type b,Type b
1442,1385,Type b,Type b
1442,178,Type b,Type b
1443,339,Type b,Type b
1443,273,Type b,Type b
1443,604,Type b,Type b
1444,810,Type a,Type b
1444,1042,Type a,Type b
1444,111,Type a,Type b
1445,1264,Type b,Type b
1445,1188,Type b,Type b
1445,191,Type b,Type b
1446,1420,Type b,Type a
1446,633,Type b,Type b
1446,920,Type b,Type b
1447,350,Type b,Type b
1447,815,Type b,Type b
1447,1246,Type b,Type b
1448,118,Type b,Type b
1448,859,Type b,Type b
1448,0,Type b,Type b
1449,861,Type b,Type b
1449,1078,Type b,Type b
1449,96,Type b,Type b
1450,1134,Type a,Type b
1450,384,Type a,Type b
1450,1120,Type a,Type b
1451,2,Type b,Type b
1451,1377,Type b,Type b
1451,998,Type b,Type b
